,life_expectancy,adult_mortality,alcohol,percentage_expenditure,under_five_deaths,total_expenditure,gdp,income_composition_of_resources,schooling
878,71.9,199.0,11.64,132.7233922,64.89781021897811,4.92,7174.237415,0.798,15.6
894,54.0,363.0,0.79,10.97201912,360.0,4.64,118.8734466,0.306,5.2
910,68.0,22.0,1.76,253.8196705,64.89781021897811,3.35,2835.973972,0.689,13.3
926,78.4,98.0,9.31,3869.026302,64.89781021897811,8.15,32816.1688,0.866,18.1
942,79.3,99.0,13.49,4572.441963,4.0,1.43,29691.18158,0.852,15.4
958,59.7,32.0,6.47,352.232365,3.0,3.48,4892.11618,0.638,12.3
974,57.0,297.0,2.47,0.0,6.0,4.22,4774.835677072258,0.395,7.3
990,72.7,132.0,3.36,70.54185252,2.0,8.49,928.18227,0.684,11.8
1006,78.5,177.54597701149424,11.92,582.6157028,4.0,1.62,3359.95215,0.872,16.3
1022,57.9,38.0,1.53,31.09435342,63.0,3.12,373.2815537,0.489,7.9
1038,79.1,81.0,9.46,2124.921517,1.0,8.61,18477.57841,0.823,15.2
1054,71.1,173.0,9.75,77.9454329,64.89781021897811,5.89,5773.73577,0.0,14.6
1070,69.4,24.0,2.45,249.3262948,19.0,6.88,1753.349471,0.56,9.0
1086,53.3,338.0,0.18,2.39524067,55.0,3.45,37.1931781,0.338,5.9
1102,53.0,38.0,2.16,2.527115422,8.0,5.62,36.5718585,0.0,7.4
1118,65.3,237.0,7.93,16.47949015,1.0,5.97,986.7958173,0.611,11.1
1134,59.7,177.54597701149424,6.64,44.25687135,25.0,5.32,329.782946,0.447,8.1
1150,71.9,166.0,3.04,194.4335736,7.0,8.29,1157.3427,0.566,10.3
1166,72.5,184.0,13.24,1030.220271,1.0,8.42,8396.25323,0.784,14.9
1182,87.0,65.0,6.61,725.4853161,64.89781021897811,1.7,3944.999,0.866,17.6
1198,63.7,216.0,1.19,19.4808682,2200.0,4.3,541.1352279,0.505,8.6
1214,66.9,189.0,0.05,8.460155758,215.0,2.53,164.59447,0.613,10.8
1230,75.0,154.0,0.01,0.0,35.0,5.42,4774.835677072258,0.679,11.8
1246,66.5,213.0,0.07,0.0,37.0,4.36,4774.835677072258,0.616,9.4
1262,78.0,82.0,13.24,675.2134725,64.89781021897811,7.5,4117.15532,0.87,16.8
1278,79.7,71.0,2.32,1731.755747,1.0,7.44,18946.99942,0.863,16.0
1294,79.9,72.0,9.3,3519.258515,3.0,8.17,27387.2258,0.841,15.4
1310,73.1,166.0,3.48,155.5884677,1.0,4.56,3465.221998,0.694,11.9
1326,81.9,177.54597701149424,7.83,578.7254273,5.0,8.0,3488.3992,0.863,14.8
1342,72.3,127.0,0.54,228.7838108,4.0,9.15,1889.213962,0.717,13.2
1358,64.4,282.0,6.58,23.43400762,9.0,3.7,268.123657,0.714,13.1
1374,52.4,437.0,1.49,35.85204668,115.0,4.45,436.6875357,0.45,8.2
1390,64.7,215.0,0.5,1.76541345,64.89781021897811,9.98,115.3865,0.0,11.6
1406,73.4,93.0,0.03,159.0098727,1.0,3.23,2271.56961,0.788,14.1
1422,66.6,217.0,3.52,0.0,4.0,5.43,4774.835677072258,0.602,12.2
1438,59.8,259.0,3.41,0.0,17.0,4.91,4774.835677072258,0.477,8.3
1454,78.0,29.0,8.24,478.0644911,64.89781021897811,6.15,5134.95694,0.761,15.2
1470,73.5,15.0,2.19,527.9176618,1.0,9.3,5425.6697,0.0,14.8
1486,45.5,648.0,1.99,5.300902041,7.0,7.13,63.636279,0.44,10.5
1502,50.0,42.0,4.21,9.758449266,18.0,3.44,133.494518,0.373,10.3
1518,71.3,144.0,0.01,295.1166511,3.0,4.6,4676.96753,0.74,16.0
1534,71.6,22.0,11.29,80.99710054,64.89781021897811,6.46,555.535669,0.78,15.8
1550,78.6,92.0,12.61,10111.38928,64.89781021897811,7.67,65445.8853,0.865,13.6
1566,59.9,268.0,0.93,37.12894787,60.0,4.81,316.7998965,0.457,8.5
1582,44.6,613.0,1.08,4.375316094,70.0,6.35,26.152517,0.362,10.3
1598,73.1,138.0,0.48,264.2496129,4.0,3.95,4463.675893,0.724,12.1
1614,72.7,112.0,1.75,491.4978908,64.89781021897811,5.9,3432.247841,0.601,11.8
1630,52.0,299.0,0.54,6.660451777,106.0,6.25,391.791281,0.318,5.2
1646,78.5,71.0,6.7,1678.392773,64.89781021897811,8.6,13689.98999,0.79,13.8
1663,63.0,226.0,0.01,29.65370899,12.0,4.53,528.586613,0.447,6.6
1679,71.5,174.0,4.08,407.779262,64.89781021897811,4.15,4623.347642,0.687,12.6
1695,75.0,127.0,4.88,781.2062828,55.0,6.2,6751.998987,0.708,11.9
1711,67.5,18.0,3.15,0.0,64.89781021897811,9.69,4774.835677072258,0.612,10.4
1728,64.0,271.0,1.31,56.05686428,2.0,6.18,646.561295,0.609,10.5
1744,73.5,134.0,0.01,495.0782963,64.89781021897811,8.91,2789.1735,0.0,0.0
1760,69.9,146.0,0.58,88.16506179,28.0,5.25,1721.973863,0.551,9.3
1776,51.0,424.0,1.68,42.52689559,124.0,6.39,283.8911588,0.318,6.7
1792,63.2,231.0,0.4,3.824212472,93.0,1.97,219.782326,0.445,7.7
1808,55.0,471.0,5.28,294.6571552,4.0,6.52,2482.36862,0.554,11.7
1825,64.3,22.0,0.2,2.79096532,50.0,5.48,253.72412,0.457,9.2
1841,78.7,177.54597701149424,9.56,4472.6114,1.0,8.46,35245.1647,0.881,16.5
1857,79.1,82.0,8.91,3661.792922,64.89781021897811,7.71,21913.7817,0.881,18.2
1873,76.0,198.0,3.77,2.542436908,5.0,6.12,115.565314,0.583,11.0
1889,52.1,28.0,0.1,20.26876572,121.0,6.23,215.8548,0.266,3.0
1905,48.1,41.0,9.75,30.19550849,918.0,4.5,512.65719,0.0,8.1
1922,79.4,78.0,6.04,880.7380617,64.89781021897811,9.85,5111.65445,0.918,17.1
1938,73.6,127.0,0.56,65.65631302,1.0,3.17,969.8126,0.725,11.2
1954,63.5,185.0,0.01,24.23455671,466.0,2.61,563.594342,0.465,5.6
1971,75.5,126.0,5.52,58.45976019,2.0,7.6,4267.13578,0.728,12.8
1987,59.6,321.0,0.59,124.3789361,14.0,6.79,588.3582595,0.433,7.2
2003,71.7,166.0,6.64,155.4233076,4.0,5.99,1174.779347,0.642,12.7
2019,72.1,152.0,4.5,34.70333523,19.0,4.6,218.25997,0.686,13.3
2035,67.2,217.0,4.44,0.901149288,87.0,3.25,11.553196,0.631,11.6
2051,74.7,142.0,9.06,542.0235,3.0,6.22,5693.52416,0.796,15.3
2067,77.3,15.0,14.21,2283.891796,1.0,9.54,15772.7334,0.789,15.8
2083,76.5,85.0,1.0,4049.972347,64.89781021897811,4.14,34176.98183,0.815,12.8
2099,77.6,95.0,9.66,0.0,3.0,4.93,4774.835677072258,0.5723988439306358,11.308092485549132
2115,67.6,226.0,8.15,0.0,1.0,8.24,4774.835677072258,0.5723988439306358,11.308092485549132
2131,71.1,174.0,8.78,375.1740323,4.0,5.3,2774.95586,0.722,12.5
2147,64.6,322.0,11.32,333.2148711,22.0,5.61,2975.132778,0.733,13.2
2163,52.0,48.0,6.66,33.30286123,46.0,6.34,212.6619491,0.359,7.6
2180,72.2,171.0,12.55,0.0,64.89781021897811,6.1,4774.835677072258,0.684,12.4
2196,71.0,184.0,5.1,0.0,64.89781021897811,3.91,4774.835677072258,0.682,13.0
2212,79.0,169.0,4.17,24.99717134,64.89781021897811,4.71,197.29417,0.659,12.3
2229,63.4,225.0,6.54,86.42744056,64.89781021897811,11.12,649.342153,0.504,9.7
2245,73.0,13.0,0.05,832.3688708,11.0,4.2,9567.458285,0.747,12.2
2261,59.0,251.0,0.33,62.21977893,44.0,5.4,642.7663113,0.401,5.9
2277,73.0,134.0,7.25,389.7515212,1.0,8.13,2832.49652,0.715,13.0
2293,72.1,185.0,7.41,843.1186662,64.89781021897811,4.64,8524.961236,0.713,12.1
2309,41.5,57.0,4.07,38.61473209,47.0,11.69,263.7618312,0.322,7.4
2325,79.3,73.0,1.43,2263.068326,64.89781021897811,3.63,23573.6284,0.819,12.7
2341,73.8,144.0,9.85,0.0,64.89781021897811,5.82,4774.835677072258,0.771,13.6
2357,76.5,119.0,11.58,203.3252124,64.89781021897811,8.77,1488.47154,0.843,16.1
2373,66.8,215.0,1.18,16.83170578,64.89781021897811,6.0,744.7657423,0.453,8.0
2389,51.1,344.0,0.01,0.0,78.0,5.827444444444445,4774.835677072258,0.5723988439306358,11.308092485549132
2405,54.0,485.0,6.93,519.1563781,82.0,8.26,3775.68275,0.613,12.9
2421,58.0,383.0,4.690494505494506,0.0,46.0,5.827444444444445,4774.835677072258,0.0,0.0
2437,79.4,83.0,12.09,3205.019918,2.0,7.99,21495.7741,0.83,15.6
2453,73.9,146.0,1.69,72.4280894,5.0,3.95,989.4547732,0.697,12.7
2469,59.6,278.0,1.74,35.35264737,104.0,3.18,477.738478,0.409,5.6
2485,68.0,223.0,4.53,32.3662077,64.89781021897811,6.62,263.1399,0.0,10.9
2501,45.9,177.54597701149424,5.65,2.819124474,4.0,5.71,22.99449,0.493,9.1
2517,82.0,69.0,6.9,5067.411418,64.89781021897811,9.31,36961.42537,0.882,15.9
2533,85.0,72.0,10.82,842.2768087,64.89781021897811,1.93,4796.56497,0.889,15.0
2549,73.0,134.0,1.29,94.75639211,11.0,5.12,1253.39143,0.599,10.3
2565,65.2,182.0,0.36,13.25723997,14.0,4.46,236.314438,0.553,10.1
2581,71.7,189.0,6.14,282.8364612,18.0,3.58,2358.93629,0.666,11.8
2597,73.2,126.0,2.4,0.0,64.89781021897811,9.17,4774.835677072258,0.0,11.9
2613,61.0,25.0,0.44,46.3913277,4.0,2.48,471.4565823,0.485,9.8
2629,54.7,355.0,1.02,2.995959823,22.0,5.0,31.437144,0.428,9.9
2645,72.0,153.0,1.79,45.85105771,64.89781021897811,5.9,229.714718,0.683,13.7
2661,69.3,191.0,5.53,78.72216127,1.0,5.13,884.518666,0.729,12.0
2677,73.7,17.0,1.34,321.7694175,4.0,5.36,2761.969249,0.667,13.5
2693,71.6,135.0,1.42,459.1113061,43.0,5.34,4718.51291,0.668,11.9
2709,63.4,231.0,2.88,179.6156482,8.0,3.85,1283.885977,0.0,10.3
2726,51.0,53.0,10.16,4.426792406,173.0,7.54,237.9995917,0.418,11.5
2742,67.6,256.0,5.92,21.22386354,6.0,6.93,148.522488,0.691,14.3
2758,74.9,98.0,1.74,277.1818332,1.0,2.65,3323.52318,0.808,12.3
2774,78.3,86.0,11.85,0.0,4.0,7.81,4774.835677072258,0.5723988439306358,11.308092485549132
2790,58.0,459.0,2.34,0.0,160.0,4.6,4774.835677072258,0.5723988439306358,11.308092485549132
2806,77.2,114.0,8.4,0.0,33.0,15.6,4774.835677072258,0.5723988439306358,11.308092485549132
2822,75.4,121.0,5.11,160.8400141,1.0,6.52,3622.52284,0.747,15.0
2838,67.2,183.0,1.54,28.52135777,30.0,5.17,396.129969,0.607,11.3
2854,69.4,173.0,1.2,27.29839073,64.89781021897811,4.2,158.52724,0.0,10.4
2870,72.4,172.0,6.3,0.0,12.0,4.93,4774.835677072258,0.688,11.6
2886,74.0,137.0,2.19,0.0,37.0,4.84,4774.835677072258,0.592,10.9
2902,61.9,249.0,0.04,0.0,58.0,5.0,4774.835677072258,0.457,8.2
2918,46.4,64.0,2.33,65.78997404,62.0,8.18,429.1583434,0.443,10.2
2934,44.5,715.0,4.06,0.0,41.0,6.52,453.3511552,0.418,9.5
13,56.2,179.83333333333334,0.01,16.88735091,122.0,7.76,187.84595,0.341,6.2
29,73.3,15.0,3.73,104.5169157,1.0,6.3,1453.642777,0.67,10.7
45,71.6,145.0,0.36,148.5119843,23.0,3.73,1774.33673,0.653,11.1
61,46.5,391.0,2.82,24.037942,157.0,3.63,711.181716,0.401,5.5
77,74.0,153.0,7.21,927.4075855,67.18978102189782,4.41,9386.716452,0.0,0.0
93,74.1,138.0,7.81,470.1869145,13.0,8.31,2579.193168,0.776,16.3
109,72.6,134.0,2.86,57.17810403,1.0,5.4,783.261699,0.645,10.8
125,79.9,73.0,9.84,46.3871819,2.0,8.39,281.81763,0.902,20.1
141,78.7,179.83333333333334,12.5,3979.057728,67.18978102189782,1.27,26351.37568,0.847,16.1
157,67.8,146.0,0.55,39.33253687,9.0,4.47,763.73858,0.651,10.6
173,73.1,19.0,10.85,0.0,67.18978102189782,5.26,4599.303043224517,0.781,12.1
189,74.9,87.0,1.99,106.4303336,67.18978102189782,3.89,1312.33457,0.796,13.5
205,66.3,164.0,0.01,0.397228764,280.0,2.59,4.6135745,0.476,7.7
221,73.5,123.0,7.59,133.099491,67.18978102189782,5.76,11675.39395,0.749,14.0
237,67.2,262.0,12.23,145.4233629,1.0,6.47,1479.383142,0.687,13.6
253,78.0,99.0,11.29,320.3177664,1.0,8.46,2552.3328,0.875,18.8
269,68.5,199.0,4.99,262.8299189,67.18978102189782,4.38,3556.561825,0.678,11.9
285,55.6,283.0,1.23,40.48815233,40.0,4.27,418.6985763,0.407,7.3
301,62.5,282.0,0.29,151.9755193,1.0,7.75,885.6382245,0.0,8.0
317,63.9,234.0,2.26,0.0,18.0,6.53,4599.303043224517,0.61,14.0
333,75.4,179.83333333333334,3.84,151.1399301,67.18978102189782,7.1,1761.537647,0.0,11.9
349,46.0,699.0,6.41,6.3300072,4.0,6.47,355.618382,0.558,11.9
365,71.4,176.0,7.0,140.9824766,109.0,7.13,2819.649531,0.692,14.6
381,74.8,95.0,0.13,941.7036868,67.18978102189782,3.4,16846.2198,0.82,13.3
397,71.8,157.0,10.2,33.26778134,1.0,7.41,287.534843,0.723,12.9
413,51.0,338.0,4.53,3.195566831,93.0,5.26,26.7635413,0.0,3.6
429,51.5,387.0,5.98,9.660010196,39.0,5.15,122.4335893,0.268,4.4
445,47.7,473.0,3.13,0.0,93.0,4.47,4599.303043224517,0.5680057803468209,11.140462427745664
461,77.0,148.0,3.82,155.2072669,67.18978102189782,5.17,1373.515636,0.569,11.3
477,59.3,273.0,1.43,30.91060554,29.0,5.95,339.676984,0.427,8.2
493,51.6,47.0,4.58,53.70597428,97.0,4.86,676.397661,0.452,8.4
509,79.5,79.0,7.7,3895.856308,2.0,9.37,24167.8431,0.872,15.8
525,45.6,58.0,1.47,31.5941587,25.0,4.16,253.768343,0.315,5.4
541,48.1,43.0,0.36,3.039691193,76.0,8.33,22.854821,0.303,5.1
557,77.8,179.83333333333334,6.06,675.7808443,3.0,6.48,4463.545867,0.768,13.9
573,72.7,16.0,2.91,106.3590358,511.0,4.79,1148.5857,0.6,9.7
589,71.8,163.0,4.45,393.8773633,20.0,5.67,2355.725857,0.656,11.5
605,59.5,271.0,0.08,29.41897495,2.0,3.39,433.2691451,0.0,8.8
621,52.6,424.0,2.55,0.0,14.0,2.45,4599.303043224517,0.488,9.5
638,78.3,99.0,4.17,112.9493745,1.0,8.23,462.14965,0.712,11.9
654,74.8,124.0,13.39,11.63615139,67.18978102189782,6.19,653.71637,0.759,12.6
670,77.7,19.0,4.1,334.7672107,1.0,6.5,2994.339988,0.692,12.5
686,78.4,68.0,11.68,1128.050886,67.18978102189782,6.12,16372.29152,0.805,12.5
702,75.3,179.83333333333334,13.47,0.0,67.18978102189782,6.8,4599.303043224517,0.5680057803468209,11.140462427745664
718,67.6,167.0,3.08,0.0,18.0,5.687988826815642,4599.303043224517,0.5680057803468209,11.140462427745664
734,52.1,341.0,1.85,0.0,331.0,2.59,4599.303043224517,0.5680057803468209,11.140462427745664
750,77.0,14.0,11.34,4801.546125,67.18978102189782,9.33,33228.69291,0.875,16.6
766,57.9,322.0,1.03,13.46662004,2.0,5.45,792.15412,0.372,3.3
783,71.4,189.0,6.43,4.67359227,8.0,5.79,38.46578,0.66,12.3
799,73.6,157.0,3.88,187.3843511,10.0,4.62,2183.966796,0.675,12.5
815,68.7,177.0,0.15,0.0,75.0,5.97,4599.303043224517,0.617,11.2
831,73.0,24.0,2.97,29.68529375,4.0,7.9,248.4125,0.621,11.8
847,53.5,334.0,6.01,234.7874207,4.0,2.5,2711.17114,0.542,8.2
863,58.5,343.0,0.83,0.703132179,10.0,4.2,21.7687981,0.0,4.4
879,71.2,211.0,11.48,7.806042825,67.18978102189782,4.84,538.347781,0.791,15.4
895,53.2,369.0,0.8,10.82452594,377.0,4.73,111.3634356,0.298,4.9
911,67.9,22.0,1.85,206.071686,67.18978102189782,3.48,2259.55796,0.687,13.3
927,78.1,98.0,9.25,3099.357319,67.18978102189782,7.81,26834.2625,0.863,18.0
943,79.2,179.83333333333334,13.78,3779.655273,4.0,1.22,24275.2426,0.851,15.5
959,59.7,315.0,8.34,22.69039905,3.0,3.22,412.55271,0.636,12.3
975,56.6,298.0,2.08,0.0,6.0,3.75,4599.303043224517,0.392,7.0
991,71.7,142.0,2.72,60.55818291,2.0,8.72,779.3845935,0.677,11.8
1007,78.4,91.0,12.25,437.1059663,4.0,1.4,2525.16445,0.867,16.3
1023,57.6,31.0,1.6,3.336437969,63.0,3.7,39.484473,0.484,7.6
1039,79.0,81.0,8.09,160.8897265,1.0,8.72,1411.31339,0.811,14.6
1055,79.0,176.0,10.71,513.3465408,67.18978102189782,6.67,5292.232379,0.0,14.4
1071,69.3,21.0,2.41,25.25040918,20.0,6.71,171.771491,0.553,8.8
1087,52.9,337.0,0.21,21.3378184,56.0,3.76,322.811171,0.329,5.5
1103,52.8,35.0,2.47,24.65761755,8.0,5.84,321.481324,0.0,7.1
1119,65.3,244.0,7.73,10.9363388,1.0,5.84,96.8674827,0.609,11.0
1135,59.3,33.0,6.1,50.28558223,26.0,5.47,393.16327,0.444,8.0
1151,71.6,169.0,3.09,154.8636161,7.0,7.28,1132.8721,0.561,10.1
1167,72.5,184.0,13.29,8.98619805,1.0,7.47,665.6443,0.775,14.6
1183,84.0,179.83333333333334,6.61,5948.096777,67.18978102189782,9.86,31996.2172,0.859,17.2
1199,63.3,219.0,1.1,17.81205644,2300.0,4.4,466.2842,0.499,8.4
1215,66.7,189.0,0.05,43.17867291,222.0,2.27,899.5556857,0.608,10.6
1231,71.2,142.0,0.01,0.0,37.0,5.39,4599.303043224517,0.674,11.9
1247,74.0,14.0,0.15,0.0,37.0,5.687988826815642,4599.303043224517,0.614,9.1
1263,77.4,88.0,14.17,5092.383814,67.18978102189782,6.85,32539.1937,0.862,16.5
1279,79.3,74.0,2.47,1701.195787,1.0,7.49,18431.15696,0.855,15.3
1295,80.0,72.0,9.25,2883.334911,3.0,8.23,22196.5736,0.836,15.2
1311,73.0,167.0,3.76,211.1143318,1.0,4.86,3596.496282,0.69,11.7
1327,81.8,179.83333333333334,7.87,5250.249188,5.0,7.85,32289.3554,0.86,14.7
1343,72.1,129.0,0.54,259.1572375,4.0,9.68,1812.288374,0.712,13.0
1359,64.7,276.0,5.99,145.1022528,9.0,3.61,1658.31146,0.7,12.7
1375,52.1,437.0,1.66,32.73674134,118.0,4.54,395.8493511,0.451,8.5
1391,64.6,217.0,0.49,70.75572222,67.18978102189782,9.1,826.58554,0.0,11.7
1407,73.3,94.0,0.01,1209.680547,1.0,3.56,17789.41981,0.785,13.9
1423,66.7,215.0,3.31,0.0,5.0,5.43,4599.303043224517,0.601,12.1
1439,59.3,265.0,3.33,0.0,18.0,4.4,4599.303043224517,0.468,8.0
1455,73.0,219.0,7.44,376.4570185,67.18978102189782,6.29,4132.34927,0.746,14.8
1471,73.2,17.0,1.98,70.13207838,1.0,1.5,5436.595223,0.0,15.2
1487,46.4,622.0,2.95,3.53457351,7.0,6.91,47.89395,0.446,10.4
1503,56.0,371.0,4.27,10.424369,19.0,5.43,177.285187,0.376,10.4
1519,71.1,146.0,0.01,29.13434871,3.0,4.57,375.442638,0.736,15.8
1535,71.4,22.0,11.0,561.9168642,67.18978102189782,6.4,4146.987928,0.77,15.3
1551,78.3,95.0,12.91,910.5062778,67.18978102189782,8.27,5293.64115,0.86,13.5
1567,59.3,271.0,0.9,47.5262138,63.0,5.29,262.2859481,0.462,8.3
1583,44.0,67.0,1.1,3.885394742,75.0,4.82,29.9798977,0.388,10.4
1599,72.9,14.0,0.49,216.7029481,4.0,3.4,4167.364387,0.723,12.0
1615,71.8,124.0,1.95,4.299053392,67.18978102189782,5.78,32.37239,0.597,12.0
1631,51.2,31.0,0.53,3.67646576,108.0,6.32,334.22416,0.308,4.9
1647,78.2,75.0,5.73,1552.740429,67.18978102189782,7.86,11843.9392,0.786,13.8
1664,62.0,228.0,0.02,4.113190741,12.0,5.31,46.9542322,0.446,6.5
1680,71.5,179.0,4.14,369.6317105,67.18978102189782,4.24,3957.51296,0.683,12.5
1696,75.0,127.0,4.77,12.1859723,58.0,5.52,716.8219,0.703,11.6
1712,66.2,21.0,2.78,0.0,67.18978102189782,8.2,4599.303043224517,0.608,10.2
1729,63.8,263.0,2.43,55.60878216,2.0,5.81,571.51883,0.599,10.1
1745,73.4,136.0,0.01,36.48024032,67.18978102189782,8.33,216.243274,0.0,0.0
1761,69.5,15.0,0.46,66.72933871,29.0,5.31,1413.757176,0.54,8.8
1777,49.8,416.0,2.16,40.82597077,127.0,6.45,262.884551,0.311,6.2
1793,62.8,235.0,0.41,3.421880938,96.0,2.5,143.77651,0.435,7.6
1809,55.7,452.0,5.09,203.7322893,4.0,6.17,1713.47594,0.556,11.8
1826,63.1,238.0,0.19,23.18394594,54.0,5.6,246.375621,0.447,8.6
1842,78.4,81.0,9.68,3455.197053,1.0,8.34,28817.32321,0.882,16.9
1858,78.7,83.0,9.13,2892.257132,67.18978102189782,7.89,16874.31232,0.873,17.5
1874,75.0,197.0,3.5,2.092343893,5.0,5.71,11.147277,0.577,10.7
1890,51.4,282.0,0.1,17.58722718,124.0,6.55,177.828384,0.261,2.9
1906,47.7,49.0,9.61,17.137754,928.0,2.43,459.4572117,0.0,7.7
1923,78.9,81.0,5.89,749.6823382,67.18978102189782,9.62,4361.1538,0.916,17.1
1939,73.3,13.0,0.54,585.9170945,1.0,3.18,8629.11774,0.716,11.0
1955,63.2,187.0,0.01,22.39387584,474.0,2.76,499.8633,0.457,5.5
1972,75.7,125.0,5.52,78.80940216,2.0,8.3,4126.14671,0.725,12.6
1988,59.3,327.0,0.61,110.9803062,14.0,7.69,511.665773,0.428,6.9
2004,71.5,168.0,5.66,152.8293973,4.0,6.77,1148.229882,0.632,12.2
2020,72.6,144.0,4.03,40.53777863,20.0,4.94,259.192958,0.686,13.9
2036,66.8,221.0,4.42,0.09987219,89.0,2.79,1.68135,0.625,11.4
2052,74.5,145.0,8.02,516.0554391,3.0,6.32,5196.932921,0.79,15.0
2068,77.2,17.0,12.0,1904.00231,1.0,9.15,12882.28897,0.788,15.9
2084,76.4,85.0,0.87,188.6782945,67.18978102189782,2.71,2999.65492,0.807,12.2
2100,77.1,99.0,9.55,0.0,4.0,4.61,4599.303043224517,0.5680057803468209,11.140462427745664
2116,67.5,225.0,6.71,0.0,1.0,8.31,4599.303043224517,0.5680057803468209,11.140462427745664
2132,77.0,178.0,9.62,37.82275031,5.0,4.57,2124.873613,0.714,12.0
2148,64.8,313.0,10.87,266.5416917,24.0,5.99,2375.5944,0.727,12.8
2164,57.0,415.0,7.82,1.9659778,50.0,4.18,196.59778,0.343,7.2
2181,72.0,174.0,11.85,0.0,67.18978102189782,6.33,4599.303043224517,0.681,12.5
2197,79.0,186.0,4.94,0.0,67.18978102189782,3.93,4599.303043224517,0.677,12.9
2213,76.0,174.0,3.3,208.1688437,67.18978102189782,5.1,1631.41727,0.653,12.1
2230,63.1,226.0,5.8,50.80181435,67.18978102189782,1.21,555.8185378,0.501,9.6
2246,72.9,15.0,0.05,688.0972667,11.0,4.28,8655.311531,0.745,12.1
2262,58.4,252.0,0.36,49.73511396,47.0,5.6,513.26227,0.397,5.7
2278,72.9,133.0,6.95,292.6142378,1.0,8.9,2149.9944,0.715,13.2
2294,72.1,186.0,11.15,562.3601848,67.18978102189782,4.21,8331.261997,0.712,12.1
2310,48.0,513.0,4.06,36.59114895,48.0,11.96,249.939542,0.306,7.2
2326,79.0,74.0,2.16,142.0989818,67.18978102189782,2.84,2216.83279,0.818,12.6
2342,73.7,145.0,10.78,0.0,67.18978102189782,5.63,4599.303043224517,0.763,13.3
2358,76.6,117.0,9.29,1617.473418,67.18978102189782,8.62,11814.9994,0.835,15.6
2374,66.5,22.0,1.08,156.2847968,67.18978102189782,6.9,784.9562874,0.446,7.3
2390,58.0,348.0,0.01,0.0,77.0,5.687988826815642,4599.303043224517,0.5680057803468209,11.140462427745664
2406,54.9,459.0,7.04,346.5316007,79.0,8.9,2518.398261,0.62,12.9
2422,52.0,382.0,4.6609340659340655,0.0,48.0,5.687988826815642,4599.303043224517,0.0,0.0
2438,79.5,83.0,12.26,228.3543024,2.0,7.25,1719.53541,0.828,15.7
2454,73.7,149.0,1.62,59.63595674,5.0,3.89,873.1472436,0.699,12.6
2470,59.4,277.0,1.59,30.62287548,106.0,2.95,412.1517561,0.403,5.6
2486,67.9,221.0,4.41,250.7112373,67.18978102189782,7.14,2232.513244,0.0,11.0
2502,46.4,587.0,5.52,131.0421269,4.0,5.16,1324.996228,0.502,9.2
2518,79.9,71.0,6.9,3998.09987,67.18978102189782,9.23,29571.7446,0.88,15.9
2534,84.0,74.0,10.85,6853.628494,67.18978102189782,1.61,41336.72192,0.89,15.2
2550,72.8,135.0,1.25,91.70356833,11.0,4.94,1263.13455,0.596,10.2
2566,64.3,193.0,0.6,10.68147485,15.0,4.48,189.3878519,0.543,9.8
2582,71.4,192.0,5.93,27.63810304,19.0,3.7,296.54617,0.657,11.5
2598,72.8,128.0,2.53,0.0,67.18978102189782,9.1,4599.303043224517,0.0,11.9
2614,62.0,261.0,0.48,5.649123424,4.0,3.89,48.61552,0.475,9.8
2630,54.7,351.0,1.0,1.995182912,22.0,4.7,28.832123,0.428,9.7
2646,71.9,155.0,1.51,310.8203382,67.18978102189782,5.3,1842.44421,0.679,13.5
2662,69.2,192.0,5.12,72.03911741,1.0,5.0,749.626612,0.721,11.9
2678,73.5,19.0,1.17,262.8184944,5.0,5.32,2346.5937,0.662,13.3
2694,71.2,138.0,1.47,35.55729,46.0,5.36,366.57,0.658,11.5
2710,63.3,229.0,2.33,130.3784829,8.0,3.34,967.917468,0.0,10.2
2727,48.8,523.0,10.42,2.690897842,181.0,7.78,24.2423229,0.404,11.0
2743,67.6,256.0,4.89,115.738974,7.0,6.25,879.475486,0.683,13.9
2759,74.7,179.83333333333334,1.72,2598.842827,1.0,2.72,31311.35936,0.803,12.1
2775,78.2,87.0,11.44,0.0,4.0,7.57,4599.303043224517,0.5680057803468209,11.140462427745664
2791,52.0,46.0,3.37,0.0,166.0,3.59,4599.303043224517,0.5680057803468209,11.140462427745664
2807,77.0,115.0,8.33,0.0,33.0,14.55,4599.303043224517,0.5680057803468209,11.140462427745664
2823,75.4,124.0,5.86,27.46880965,1.0,7.18,488.768855,0.746,14.7
2839,67.1,186.0,1.47,24.99438738,32.0,5.44,383.3494997,0.6,11.0
2855,69.3,176.0,1.24,171.1373611,67.18978102189782,3.52,1353.934819,0.0,10.2
2871,73.1,167.0,6.89,0.0,12.0,4.93,4599.303043224517,0.684,11.0
2887,73.8,137.0,2.03,0.0,39.0,4.7,4599.303043224517,0.584,10.7
2903,61.5,25.0,0.07,0.0,61.0,4.22,4599.303043224517,0.45,8.0
2919,45.5,69.0,2.44,54.04348047,66.0,6.93,377.135244,0.433,10.0
2935,44.8,73.0,4.43,0.0,40.0,6.53,57.34834,0.427,10.0
14,55.3,316.0,0.01,10.5747282,122.0,7.8,117.49698,0.34,5.9
30,73.6,14.0,4.25,96.20557078,1.0,6.0,1326.97339,0.662,10.6
46,71.4,145.0,0.23,147.9860714,24.0,3.84,1732.857979,0.644,10.9
